description,repo,time,type,users
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T01:21:53Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T01:18:31Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T01:18:13Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-16T01:08:57Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-16T00:58:51Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T00:18:54Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T00:14:52Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T00:14:11Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-16T00:10:15Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:59:12Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:52:14Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:47:45Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:47:32Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:43:31Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:42:54Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:37:52Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:32:01Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,warrior960812/Has-Alibaba-changed-the-South-China-Morning-Post-,2018-12-15T23:31:19Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-15T03:16:29Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-15T02:31:41Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:57:03Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:54:38Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:53:26Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:50:21Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:48:59Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T23:43:13Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T17:01:06Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-14T10:08:18Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/big-road,warrior960812/big-road,2018-12-14T08:24:35Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/big-road,warrior960812/big-road,2018-12-08T03:18:33Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/big-road,warrior960812/big-road,2018-12-08T03:15:53Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-04T03:57:44Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-about-SCMP,warrior960812/Big-Data-Final-Projcet-about-SCMP,2018-12-03T16:26:33Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-for-SCMP-,warrior960812/Big-Data-Final-Projcet-for-SCMP-,2018-11-29T09:34:51Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/Big-Data-Final-Projcet-for-SCMP-,warrior960812/Big-Data-Final-Projcet-for-SCMP-,2018-11-29T09:34:50Z,CreateEvent,warrior960812
https://api.github.com/repos/SCMP-Project/Final-project-about-Analyzing-scmp,SCMP-Project/Final-project-about-Analyzing-scmp,2018-11-29T09:09:52Z,CreateEvent,warrior960812
https://api.github.com/repos/SCMP-Project/Final-project-about-Analyzing-scmp,SCMP-Project/Final-project-about-Analyzing-scmp,2018-11-29T09:09:50Z,CreateEvent,warrior960812
,hupili/big-road,2018-11-27T07:25:21Z,ForkEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:36:05Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:35:09Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:32:32Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:27:05Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:25:03Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T14:23:10Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T12:46:48Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T11:20:45Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T11:18:46Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T07:35:59Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-24T07:03:01Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-09T15:00:43Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-09T14:47:18Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-09T14:46:20Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-09T14:11:06Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-11-09T14:08:09Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/test,warrior960812/test,2018-11-09T12:39:49Z,CreateEvent,warrior960812
,hupili/python-for-data-and-media-communication-gitbook,2018-11-07T15:54:36Z,IssueCommentEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-23T12:11:53Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-23T12:10:08Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-23T12:09:08Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T14:53:57Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T14:53:41Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T14:52:18Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T14:50:15Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/test,warrior960812/test,2018-10-21T14:22:47Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T13:50:12Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T13:46:19Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-21T13:46:06Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/python-data-assignments,warrior960812/python-data-assignments,2018-10-20T06:22:17Z,CreateEvent,warrior960812
,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:24:56Z,PullRequestEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:24:35Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:24:34Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:14:57Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:14:21Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-15T17:09:48Z,PushEvent,warrior960812
https://api.github.com/repos/Honlan/Python-Basic,Honlan/Python-Basic,2018-10-13T03:37:31Z,WatchEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-12T00:05:22Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-12T00:05:01Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-12T00:04:39Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-12T00:04:04Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-12T00:01:09Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-11T23:58:28Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-11T23:54:02Z,PushEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-11T23:51:23Z,CreateEvent,warrior960812
https://api.github.com/repos/warrior960812/JOUR7280-EXERCISE-,warrior960812/JOUR7280-EXERCISE-,2018-10-11T23:51:21Z,CreateEvent,warrior960812
,CathyChang1996/Behavior-Trends-of-self-service-travelers,2018-12-14T15:07:23Z,ForkEvent,Rita0719
opened,hupili/python-for-data-and-media-communication-gitbook,2018-12-07T03:13:53Z,IssuesEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-12-06T03:24:39Z,IssueCommentEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-06T03:18:34Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:36:51Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:35:24Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:33:34Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:32:03Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:30:35Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:27:52Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-12-05T12:26:03Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-27T03:02:00Z,PushEvent,Rita0719
closed,hupili/python-for-data-and-media-communication-gitbook,2018-11-25T03:24:48Z,IssuesEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-11-25T03:24:37Z,IssueCommentEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T16:05:14Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T16:03:31Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T15:59:12Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T15:51:01Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T15:50:10Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T15:47:53Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T15:08:54Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-24T12:36:13Z,PushEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-11-24T08:24:39Z,IssueCommentEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-11-24T07:27:21Z,IssueCommentEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-11-23T13:26:42Z,IssueCommentEvent,Rita0719
,hupili/python-for-data-and-media-communication-gitbook,2018-11-23T13:01:01Z,IssueCommentEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:56:55Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:43:09Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:41:16Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:38:56Z,PushEvent,Rita0719
opened,hupili/python-for-data-and-media-communication-gitbook,2018-11-23T08:36:10Z,IssuesEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:28:10Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:27:00Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/Rita0719.GitHub.io,Rita0719/Rita0719.GitHub.io,2018-11-23T08:18:05Z,PushEvent,Rita0719
,hupili/big-road,2018-11-23T07:44:42Z,ForkEvent,Rita0719
https://api.github.com/repos/hupili/big-road,hupili/big-road,2018-11-23T07:44:39Z,WatchEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:47:21Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:47:12Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:47:05Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:45:46Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:45:34Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T09:44:23Z,PushEvent,Rita0719
https://api.github.com/repos/Rita0719/python-data-assignments,Rita0719/python-data-assignments,2018-11-22T07:10:40Z,PushEvent,Rita0719
